what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.equinox.p2.repository,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.repository",1502798676191
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.100.v20110815-1419,"org.eclipse.equinox.p2.ui.sdk.scheduler",1502798676192
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.200.v20110815-1419,"org.eclipse.equinox.p2.updatechecker",1502798676192
started,bundle,org.eclipse.equinox.preferences,3.4.2.v20120111-2020,"org.eclipse.equinox.preferences",1502798676193
started,bundle,org.eclipse.equinox.registry,3.5.101.R37x_v20110810-1611,"org.eclipse.equinox.registry",1502798676195
started,bundle,org.eclipse.equinox.security,1.1.1.R37x_v20110822-1018,"org.eclipse.equinox.security",1502798676199
started,bundle,org.eclipse.equinox.util,1.0.300.v20110502,"org.eclipse.equinox.util",1502798676200
started,bundle,org.eclipse.help,3.5.100.v20110426,"org.eclipse.help",1502798676201
started,bundle,org.eclipse.jdt.core,3.7.3.v20120119-1537,"org.eclipse.jdt.core",1502798676202
started,bundle,org.eclipse.jdt.core.manipulation,1.4.0.v20110928-1453,"org.eclipse.jdt.core.manipulation",1502798676203
started,bundle,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui",1502798676207
started,bundle,org.eclipse.jface,3.7.0.v20110928-1505,"org.eclipse.jface",1502798676207
started,bundle,org.eclipse.jsch.core,1.1.300.I20110514-0800,"org.eclipse.jsch.core",1502798676208
started,bundle,org.eclipse.jst.ws.jaxws.utils,1.0.100.v201201031437,"org.eclipse.jst.ws.jaxws.utils",1502798676208
started,bundle,org.eclipse.mylyn.bugzilla.core,3.6.5.v20120123-0100,"org.eclipse.mylyn.bugzilla.core",1502798676209
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.ui",1502798676210
started,bundle,org.eclipse.mylyn.commons.identity,0.8.0.v20110608-1400,"org.eclipse.mylyn.commons.identity",1502798676211
started,bundle,org.eclipse.mylyn.commons.net,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.net",1502798676211
started,bundle,org.eclipse.mylyn.commons.ui,3.6.1.v20110720-0100,"org.eclipse.mylyn.commons.ui",1502798676213
started,bundle,org.eclipse.mylyn.context.core,3.6.1.v20110720-0100,"org.eclipse.mylyn.context.core",1502798676215
started,bundle,org.eclipse.mylyn.context.ui,3.6.1.v20120112-0100,"org.eclipse.mylyn.context.ui",1502798676217
started,bundle,org.eclipse.mylyn.monitor.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.monitor.ui",1502798676218
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.5.v20120215-0100,"org.eclipse.mylyn.tasks.ui",1502798676220
started,bundle,org.eclipse.mylyn.team.ui,3.6.1.v20110825-0100,"org.eclipse.mylyn.team.ui",1502798676221
started,bundle,org.eclipse.pde.launching,3.6.0.v20110506,"org.eclipse.pde.launching",1502798676222
started,bundle,org.eclipse.pde.ui,3.6.100.v20120103_r372,"org.eclipse.pde.ui",1502798676225
started,bundle,org.eclipse.search,3.7.0.v20110928-1504,"org.eclipse.search",1502798676227
started,bundle,org.eclipse.team.core,3.6.0.I20110525-0800,"org.eclipse.team.core",1502798676228
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1502798676229
started,bundle,org.eclipse.team.cvs.ui,3.3.401.v20120126-1227,"org.eclipse.team.cvs.ui",1502798676234
started,bundle,org.eclipse.team.ui,3.6.101.R37x_v20111109-0800,"org.eclipse.team.ui",1502798676235
started,bundle,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui",1502798676236
started,bundle,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console",1502798676237
started,bundle,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.editors",1502798676239
started,bundle,org.eclipse.ui.forms,3.5.101.v20111011-1919,"org.eclipse.ui.forms",1502798676241
started,bundle,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.ide",1502798676242
started,bundle,org.eclipse.ui.net,1.2.100.v20111208-1155,"org.eclipse.ui.net",1502798676243
started,bundle,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views",1502798676243
started,bundle,org.eclipse.ui.views.log,1.0.200.v20110404,"org.eclipse.ui.views.log",1502798676244
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1502798676244
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1502798676247
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1502798676248
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1502798676251
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1502798676251
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.201.v201201101553,"org.eclipse.wst.common.project.facet.core",1502798676252
started,bundle,org.eclipse.wst.web,1.1.501.v201201190400,"org.eclipse.wst.web",1502798676253
os,sysinfo,,,"win32",1502798676257
arch,sysinfo,,,"x86_64",1502798676257
ws,sysinfo,,,"win32",1502798676257
locale,sysinfo,,,"zh_CN",1502798676257
processors,sysinfo,,,"4",1502798676257
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1502798676257
java.runtime.version,sysinfo,,,"1.8.0_141-b15",1502798676257
java.specification.name,sysinfo,,,"Java Platform API Specification",1502798676257
java.specification.vendor,sysinfo,,,"Oracle Corporation",1502798676257
java.specification.version,sysinfo,,,"1.8",1502798676257
java.vendor,sysinfo,,,"Oracle Corporation",1502798676258
java.version,sysinfo,,,"1.8.0_141",1502798676258
java.vm.info,sysinfo,,,"mixed mode",1502798676258
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1502798676258
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1502798676258
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1502798676258
java.vm.specification.version,sysinfo,,,"1.8",1502798676258
java.vm.vendor,sysinfo,,,"Oracle Corporation",1502798676258
java.vm.version,sysinfo,,,"25.141-b15",1502798676258
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1502798685805
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1502798701158
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.newWizard",1502798701173
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1502798702443
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1502798736576
started,bundle,org.eclipse.ui.navigator,3.5.101.v20120106-1355,"org.eclipse.ui.navigator",1502798741930
started,bundle,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.resources",1502798741933
started,bundle,org.eclipse.emf.common,2.7.0.v20120127-1122,"org.eclipse.emf.common",1502798742055
started,bundle,org.eclipse.core.filesystem,1.3.100.v20110423-0524,"org.eclipse.core.filesystem",1502798742114
started,bundle,org.eclipse.emf.ecore,2.7.0.v20120127-1122,"org.eclipse.emf.ecore",1502798742122
started,bundle,org.eclipse.emf.edit,2.7.2.v20120130-0943,"org.eclipse.emf.edit",1502798742125
started,bundle,org.eclipse.emf.common.ui,2.7.0.v20120130-0943,"org.eclipse.emf.common.ui",1502798742133
started,bundle,org.eclipse.emf.edit.ui,2.7.0.v20120130-0943,"org.eclipse.emf.edit.ui",1502798742134
started,bundle,org.eclipse.jst.j2ee.webservice.ui,1.1.500.v201105122000,"org.eclipse.jst.j2ee.webservice.ui",1502798742139
started,bundle,org.eclipse.wst.common.frameworks,1.2.102.v201201190400,"org.eclipse.wst.common.frameworks",1502798742152
started,bundle,org.eclipse.wst.common.emf,1.2.100.v201101101900,"org.eclipse.wst.common.emf",1502798742162
started,bundle,org.eclipse.jem.util,2.1.100.v201103021400,"org.eclipse.jem.util",1502798742176
started,bundle,org.eclipse.emf.ecore.xmi,2.7.0.v20120127-1122,"org.eclipse.emf.ecore.xmi",1502798742183
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.2.101.v201107140600,"org.eclipse.wst.common.emfworkbench.integration",1502798742185
started,bundle,org.eclipse.jst.j2ee.webservice,1.1.400.v201004110600,"org.eclipse.jst.j2ee.webservice",1502798742192
opened,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1502798742267
opened,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.AllMarkersView",1502798742354
activated,perspective,org.eclipse.jst.j2ee.ui,,"org.eclipse.jst.j2ee.J2EEPerspective",1502798742397
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1502798742434
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1502798751945
started,bundle,org.eclipse.wst.common.project.facet.ui,1.4.201.v201201101553,"org.eclipse.wst.common.project.facet.ui",1502798754782
started,bundle,org.eclipse.wst.common.core,1.2.0.v200908252030,"org.eclipse.wst.common.core",1502798754830
started,bundle,org.eclipse.wst.common.modulecore,1.2.103.v201201190400,"org.eclipse.wst.common.modulecore",1502798754834
started,bundle,org.eclipse.wst.web.ui,1.1.500.v201111030500,"org.eclipse.wst.web.ui",1502798754837
started,bundle,org.eclipse.jst.servlet.ui,1.1.502.v201202011054,"org.eclipse.jst.servlet.ui",1502798754840
started,bundle,org.eclipse.jst.common.project.facet.core,1.4.200.v201103170302,"org.eclipse.jst.common.project.facet.core",1502798754896
started,bundle,org.eclipse.jst.ws.jaxrs.core,1.0.301.v201108240656,"org.eclipse.jst.ws.jaxrs.core",1502798754899
started,bundle,org.eclipse.wst.server.core,1.1.304.v20120208_1420,"org.eclipse.wst.server.core",1502798754938
started,bundle,org.eclipse.debug.core,3.7.1.v20111129-2031,"org.eclipse.debug.core",1502798754986
started,bundle,org.eclipse.jdt.launching,3.6.1.v20111006_r372,"org.eclipse.jdt.launching",1502798754989
started,bundle,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui",1502798755047
started,bundle,org.eclipse.jst.j2ee.core,1.2.102.v201202090300,"org.eclipse.jst.j2ee.core",1502798755068
started,bundle,org.eclipse.jem,2.0.501.v201111030500,"org.eclipse.jem",1502798755088
started,bundle,org.eclipse.wst.common.frameworks.ui,1.2.100.v201105122000,"org.eclipse.wst.common.frameworks.ui",1502798755117
started,bundle,org.eclipse.wst.xml.core,1.1.602.v201201091944,"org.eclipse.wst.xml.core",1502798755121
started,bundle,org.eclipse.wst.validation,1.2.303.v201202090300,"org.eclipse.wst.validation",1502798755133
started,bundle,org.eclipse.jst.j2ee,1.1.503.v201202090300,"org.eclipse.jst.j2ee",1502798755154
started,bundle,org.eclipse.jst.j2ee.web,1.1.502.v201202090300,"org.eclipse.jst.j2ee.web",1502798755157
started,bundle,org.eclipse.jst.common.frameworks,1.1.501.v201201190400,"org.eclipse.jst.common.frameworks",1502798755177
started,bundle,org.eclipse.jst.j2ee.ui,1.1.503.v201201190400,"org.eclipse.jst.j2ee.ui",1502798755240
started,bundle,org.eclipse.jst.server.core,1.2.202.v20110419,"org.eclipse.jst.server.core",1502798784035
started,bundle,org.eclipse.jst.server.tomcat.core,1.1.301.v20111010_1242,"org.eclipse.jst.server.tomcat.core",1502798784040
started,bundle,org.eclipse.jst.server.tomcat.ui,1.1.200.v20100418,"org.eclipse.jst.server.tomcat.ui",1502798784055
started,bundle,org.eclipse.jst.common.project.facet.ui,1.4.200.v201008182133,"org.eclipse.jst.common.project.facet.ui",1502798864630
started,bundle,org.eclipse.jpt.common.core,1.0.2.v201111103010,"org.eclipse.jpt.common.core",1502798907812
started,bundle,org.eclipse.jpt.jpa.core,3.0.2.v201201243020,"org.eclipse.jpt.jpa.core",1502798907813
started,bundle,org.eclipse.jst.jsf.common,1.2.3.v201104061039,"org.eclipse.jst.jsf.common",1502798907833
started,bundle,org.eclipse.jst.jsf.core,1.3.105.v201108261005,"org.eclipse.jst.jsf.core",1502798907838
started,bundle,org.eclipse.jem.workbench,2.0.400.v201104251400,"org.eclipse.jem.workbench",1502798907971
started,bundle,org.eclipse.jst.j2ee.ejb,1.1.505.v201202020200,"org.eclipse.jst.j2ee.ejb",1502798908675
started,bundle,org.eclipse.jst.j2ee.jca,1.1.501.v201111030500,"org.eclipse.jst.j2ee.jca",1502798908681
started,bundle,org.eclipse.jst.jee,1.0.402.v201202021530,"org.eclipse.jst.jee",1502798908688
started,bundle,org.eclipse.jst.jee.ejb,1.0.301.v201007070821,"org.eclipse.jst.jee.ejb",1502798908693
started,bundle,org.eclipse.jst.jee.web,1.0.301.v201007070907,"org.eclipse.jst.jee.web",1502798908698
started,bundle,org.eclipse.xsd,2.7.1.v20120130-0943,"org.eclipse.xsd",1502798908795
started,bundle,org.eclipse.wst.jsdt.core,1.1.102.v201111090634,"org.eclipse.wst.jsdt.core",1502798914714
started,bundle,org.eclipse.jst.jee.ui,1.0.401.v201202011107,"org.eclipse.jst.jee.ui",1502798914987
started,bundle,org.eclipse.jst.j2ee.navigator.ui,1.1.501.v201107261503,"org.eclipse.jst.j2ee.navigator.ui",1502798915004
started,bundle,org.eclipse.wst.common.ui,1.1.500.v200911190730,"org.eclipse.wst.common.ui",1502798915019
started,bundle,org.eclipse.wst.jsdt.manipulation,1.0.300.v201104272153,"org.eclipse.wst.jsdt.manipulation",1502798915088
started,bundle,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui",1502798915095
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1502798915218
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.newWizard",1502798915379
started,bundle,org.eclipse.jdt.apt.core,3.3.500.v20110420-1015,"org.eclipse.jdt.apt.core",1502798915710
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.400.v20110305-1450,"org.eclipse.jdt.apt.pluggable.core",1502798915719
started,bundle,org.eclipse.wst.dtd.core,1.1.501.v201107252021,"org.eclipse.wst.dtd.core",1502798916698
started,bundle,org.eclipse.wst.sse.ui,1.3.2.v201201041522,"org.eclipse.wst.sse.ui",1502798916707
started,bundle,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.ui",1502798916717
started,bundle,org.eclipse.wst.sse.core,1.1.602.v201112071516,"org.eclipse.wst.sse.core",1502798916765
started,bundle,org.eclipse.jst.jsp.core,1.2.402.v201112071853,"org.eclipse.jst.jsp.core",1502798916836
started,bundle,org.eclipse.wst.wsdl.validation,1.1.502.v201104071820,"org.eclipse.wst.wsdl.validation",1502798916903
started,bundle,org.eclipse.wst.xsd.core,1.1.600.v201104070312,"org.eclipse.wst.xsd.core",1502798916908
started,bundle,org.eclipse.wst.xsl.core,1.1.100.v201102270516,"org.eclipse.wst.xsl.core",1502798916918
started,bundle,org.eclipse.wst.common.uriresolver,1.1.401.v201004280700,"org.eclipse.wst.common.uriresolver",1502798917222
started,bundle,org.eclipse.wst.xsl.exslt.core,1.0.0.v201005240426,"org.eclipse.wst.xsl.exslt.core",1502798917240
started,bundle,org.eclipse.wst.internet.cache,1.0.400.v201004280700,"org.eclipse.wst.internet.cache",1502798917420
started,bundle,org.eclipse.pde.core,3.7.1.v20120103_r372,"org.eclipse.pde.core",1502798918073
started,bundle,org.eclipse.jst.ws.jaxws.dom.integration,1.0.101.v201201031437,"org.eclipse.jst.ws.jaxws.dom.integration",1502798919688
started,bundle,org.eclipse.jst.ws.jaxws.dom.ui,1.0.0.v201004171919,"org.eclipse.jst.ws.jaxws.dom.ui",1502798919716
activated,perspective,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.JavaPerspective",1502798922197
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1502798922231
started,bundle,org.eclipse.ltk.core.refactoring,3.5.201.r372_v20111101-0700,"org.eclipse.ltk.core.refactoring",1502798932192
started,bundle,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui",1502798932275
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1502798932683
started,bundle,org.eclipse.wst.dtd.ui,1.0.600.v201103171359,"org.eclipse.wst.dtd.ui",1502798933411
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1502798933508
started,bundle,org.eclipse.wst.xsl.ui,1.1.200.v201103082057,"org.eclipse.wst.xsl.ui",1502798933537
opened,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1502798933599
activated,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1502798933836
started,bundle,org.eclipse.core.variables,3.2.500.v20110928-1503,"org.eclipse.core.variables",1502798935350
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1502798935660
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring",1502798937647
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1502798943143
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1502798951388
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1502798952098
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1502798953997
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1502798955969
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1502798962778
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1502798976809
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1502798978022
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1502798996729
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1502798998536
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1502799001243
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1502799018504
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1502799020362
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1502799023859
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1502799052358
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1502799055636
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1502799104991
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1502799107612
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1502799137167
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1502799139318
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1502799140972
started,bundle,org.eclipse.equinox.p2.garbagecollector,1.0.200.v20110815-1419,"org.eclipse.equinox.p2.garbagecollector",1502799216508
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1502799394750
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1502799396495
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1502799400081
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1502799400094
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1502799400932
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1502799461438
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1502799462635
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1502799464004
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1502799478574
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1502799482768
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1502799494860
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1502799504032
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1502799505514
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1502799507469
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1502799509016
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1502799509027
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1502799516475
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1502799550429
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1502799553568
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1502799554636
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1502799554648
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1502799557019
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1502799568149
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1502799569610
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1502799571277
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1502799592141
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1502799593779
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1502799596819
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1502799753820
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1502799755182
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PropertiesFileEditor",1502799756532
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PropertiesFileEditor",1502799756636
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1502799767227
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1502799820494
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1502799823793
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1502799945859
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1502799946620
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1502799947418
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1502799947652
stopped,bundle,org.eclipse.jst.ws.axis.creation.ui,1.0.700.v201104070312,"org.eclipse.jst.ws.axis.creation.ui",1502799948279
stopped,bundle,org.eclipse.jst.ws.axis.consumption.ui,1.0.505.v201004211805,"org.eclipse.jst.ws.axis.consumption.ui",1502799948282
stopped,bundle,org.eclipse.jst.ws.axis.consumption.core,1.0.407.v201104071820,"org.eclipse.jst.ws.axis.consumption.core",1502799948286
stopped,bundle,org.eclipse.jst.ws.axis2.creation.ui,1.0.104.v201004211805,"org.eclipse.jst.ws.axis2.creation.ui",1502799948289
